BlockKey,blockGeometry
Chable|2064,"POLYGON ((-91.699131187401917 17.87621609781889 0, -91.702632717999748 17.878282031 0, -91.703877520999754 17.879013470000057 0, -91.703536775999737 17.879739993000022 0, -91.702768075999757 17.880975284000023 0, -91.7002660319997 17.879500583000016 0, -91.699071468796 17.8814270492713 0, -91.698398566857847 17.881058085025835 0, -91.698284244248526 17.880854026291171 0, -91.697990799402277 17.880332739352124 0, -91.6978746284447 17.880117579246669 0, -91.697851939238149 17.88005274284858 0, -91.697802067670935 17.880009902439852 0, -91.697742478513433 17.879976237760676 0, -91.697700152076422 17.879957473526467 0, -91.69763264067295 17.879951477917498 0, -91.69744718054028 17.879974264083156 0, -91.697080446478665 17.880239792065641 0, -91.696579513444377 17.879961300563089 0, -91.696579513444391 17.879961300563092 0, -91.695907361999716 17.87962150000002 0, -91.6983810409997 17.875773491000054 0, -91.699131187405257 17.876216097820851 0, -91.699131187401917 17.87621609781889 0))"
Chable|2065,"POLYGON ((-91.700281973999708 17.879584450000017 0, -91.70278982599973 17.881062383000003 0, -91.702821780999727 17.881006937000027 0, -91.703615663999756 17.879786942000042 0, -91.703961323999735 17.879062863000033 0, -91.707379305185725 17.881077316759537 0, -91.707384137999711 17.881080165000046 0, -91.704570189999743 17.884727389000009 0, -91.6990587179997 17.881487210000024 0, -91.700281973999708 17.879584450000017 0))"
Chable|2066,"POLYGON ((-91.699040211857849 17.881410100216403 0, -91.6990402118578 17.881410100216396 0, -91.699072345843092 17.881429377337049 0, -91.704570189999743 17.884727389000009 0, -91.70171048899968 17.888434166 0, -91.701480245145618 17.888235240096925 0, -91.701198257779737 17.887619974703721 0, -91.7007075847346 17.887053185885957 0, -91.7003352116705 17.886533182136169 0, -91.700168272709277 17.886397154303857 0, -91.699671371332556 17.886303227837562 0, -91.699464863252743 17.886052505732927 0, -91.698946821823839 17.885285662967938 0, -91.699013992498436 17.882953763204355 0, -91.6989998709023 17.882772551503951 0, -91.698985237841143 17.882661565584858 0, -91.698864383035314 17.882559111028883 0, -91.698657213310028 17.882382154457744 0, -91.698586904429931 17.882230137647358 0, -91.698590786742 17.881962183760205 0, -91.698592483139024 17.881729329863568 0, -91.698583492487785 17.881638711113023 0, -91.69857845622569 17.881535181816371 0, -91.698536923690185 17.881407382974185 0, -91.698516366131955 17.881314838824565 0, -91.698476615642321 17.881207381379685 0, -91.69839274300233 17.8810626664648 0, -91.699040211857849 17.881410100216403 0))"
Chable|2067,"POLYGON ((-91.697048988386214 17.880231647472442 0, -91.696416252192535 17.881294605473023 0, -91.696261561737472 17.882424355421023 0, -91.696213068205054 17.882721580691324 0, -91.695167395494067 17.883448289971398 0, -91.6950684344726 17.883519704416134 0, -91.695019804211881 17.883571126454093 0, -91.694997263529316 17.883750244495388 0, -91.694991796571642 17.883970135846575 0, -91.694886477749591 17.884119129219656 0, -91.694798975266735 17.884207253460783 0, -91.694752355858853 17.884247600080748 0, -91.694648184697982 17.884239509605983 0, -91.694584667122811 17.884215058275149 0, -91.694515548385581 17.884164695517981 0, -91.694375218829947 17.884086133521485 0, -91.694236860026322 17.884002040237661 0, -91.689916878999711 17.881477261000018 0, -91.692387490041426 17.877633577617974 0, -91.692427990999732 17.877570566000006 0, -91.696579513444377 17.879961300563089 0, -91.697048988386214 17.880231647472442 0))"
Chable|2068,"POLYGON ((-91.6876518049997 17.87475504600005, -91.685141295999728 17.878660126000032, -91.6899168789997 17.881477261000015, -91.692427990999732 17.877570566000006, -91.691963097993636 17.877296524407605, -91.6919630984231 17.877296524660775, -91.69196309781357 17.87729652430146, -91.691963096950019 17.877296523792424, -91.69196309700709 17.877296523826065, -91.691963097379883 17.877296524045811, -91.69196309781357 17.87729652430146, -91.691963097993636 17.877296524407605, -91.6876518049997 17.87475504600005))"
Chable|2069,"POLYGON ((-91.685141295999728 17.878660126000032 0, -91.685141295999728 17.878660126000032 0, -91.680651462999691 17.876011515000044 0, -91.682483534999719 17.872075999000035 0, -91.682536054999687 17.871981908000041 0, -91.6826374029997 17.871913151000026 0, -91.682704919999679 17.871901706000052 0, -91.682800265999717 17.871894901000054 0, -91.6876518049997 17.87475504600005 0, -91.685141295999728 17.878660126000032 0))"
Chable|2070,"POLYGON ((-91.675068926529192 17.872715510098239 0, -91.6751199547131 17.872601273226646 0, -91.6754407528984 17.872285575908496 0, -91.675885422615139 17.871922668177387 0, -91.676697999404837 17.871918945269741 0, -91.6777495639997 17.871877719000032 0, -91.678609865999718 17.871867780000034 0, -91.6825529039997 17.871882259000049 0, -91.682491523999687 17.871948264 0, -91.6824318159997 17.872053930000025 0, -91.68060322299975 17.87598305700002 0, -91.675068926529192 17.872715510098239 0))"
Chable|2071,"POLYGON ((-91.676414438256046 17.871573965360927 0, -91.678381994884674 17.869529968607718 0, -91.680690059606434 17.867216731920156 0, -91.682262201332151 17.867227025424135 0, -91.682816606250583 17.867226718866579 0, -91.682809258849574 17.871622344781397 0, -91.678967634240664 17.871603441611672 0, -91.676414438256046 17.871573965360927 0))"
Chable|2072,"POLYGON ((-91.687258833277554 17.867233712639948 0, -91.687245823502991 17.871646868091055 0, -91.682803616216 17.871622306654878 0, -91.682816596299162 17.867228069652608 0, -91.687258833277554 17.867233712639948 0))"
Chable|2073,"POLYGON ((-91.691974286849032 17.870918120302285 0, -91.691967301228161 17.871679956645391 0, -91.687245118172427 17.871646863341294 0, -91.687258833277554 17.867233712639948 0, -91.691983252925667 17.867234393256094 0, -91.691974286849032 17.870918120302285 0))"
Chable|2074,"POLYGON ((-91.692389689049961 17.871471779464489 0, -91.692350927689034 17.871493697081437 0, -91.692290066459265 17.871502529498173 0, -91.692251555213545 17.871490258278673 0, -91.6922198529043 17.871470640190761 0, -91.6922216309997 17.867264578000036 0, -91.69576502699968 17.867268492000029 0, -91.692952347188054 17.870937283369233 0, -91.692767150301322 17.87118923613162 0, -91.692643635210345 17.871320087471023 0, -91.69251856510212 17.871399642545612 0, -91.692389689049961 17.871471779464489 0))"
Chable|2075,"POLYGON ((-91.699780556240015 17.871625239858439 0, -91.699494894749364 17.871627030632737 0, -91.698377981859352 17.871634361357938 0, -91.696525254406424 17.87161705359399 0, -91.695117759867827 17.871595316439624 0, -91.69476486072621 17.871642237559616 0, -91.694762719409752 17.871759271851445 0, -91.693521129380414 17.871748490581385 0, -91.692750414076528 17.87174578796261 0, -91.69258935879401 17.871748028750254 0, -91.692589916012437 17.871407975653678 0, -91.692648193147321 17.87135661870493 0, -91.692741452712383 17.871272229892245 0, -91.695847807069043 17.867312147832074 0, -91.695890554991735 17.86727269878795 0, -91.695933589925474 17.867260049650131 0, -91.6997902859997 17.867272644000003 0, -91.699789674713017 17.867852749281184 0, -91.699780556240015 17.871625239858439 0))"
Chable|2076,"POLYGON ((-91.699803778536335 17.871616770094292 0, -91.699785321320533 17.871500830261947 0, -91.699790421902065 17.867272734127639 0, -91.699790421999751 17.867272644000007 0, -91.707382630999746 17.867280530000045 0, -91.707382630999689 17.867280530000109 0, -91.70390285991833 17.87154480579294 0, -91.699803778536335 17.871616770094292 0))"
Chable|2077,"MULTIPOLYGON (((-91.7073826246819 17.867280529993607, -91.707382624712778 17.867280529993639, -91.7073826246936 17.867280529993618, -91.7073826246819 17.867280529993607)), ((-91.71043924413641 17.86317993266519, -91.703127214177272 17.86319611954082, -91.703122972999722 17.867276102000037, -91.707382624639763 17.867280529993561, -91.7073826246936 17.867280529993618, -91.707382624754615 17.867280529993678, -91.707382630999689 17.867280530000109, -91.707382630999746 17.867280530000109, -91.707382630999746 17.867280530000045, -91.71043924413641 17.86317993266519)))"
Chable|2078,"POLYGON ((-91.6959023259711 17.867180370628759 0, -91.695953029379041 17.867108632364456 0, -91.69888229962055 17.863309647236644 0, -91.69910489793908 17.863196795113275 0, -91.703127214343439 17.863195959633853 0, -91.703122837054693 17.867276141777307 0, -91.7031228369997 17.867276193000045 0, -91.699790421902065 17.867272734127642 0, -91.699790421902065 17.867272734127639 0, -91.699790285904882 17.86727273398532 0, -91.695879687144426 17.867241207758841 0, -91.6959023259711 17.867180370628759 0))"
Chable|2079,"POLYGON ((-91.69576502699968 17.867268492000029 0, -91.69222648599974 17.86726425700002 0, -91.692218852999744 17.862745679000032 0, -91.699239793999681 17.862753000000033 0, -91.69576502699968 17.867268492000029 0))"
Chable|2080,"POLYGON ((-91.687260233985967 17.867235072925553 0, -91.687392431999712 17.862747094000017 0, -91.692110589999729 17.862746100000013 0, -91.691982547611175 17.8672343885246 0, -91.687260233985967 17.867235072925553 0))"
Chable|2081,"POLYGON ((-91.680690019736488 17.867222135059638 0, -91.682854234999738 17.864946074000017 0, -91.685073313999709 17.862747540000019 0, -91.6851895989997 17.862738475000047 0, -91.687392431999712 17.862747094000017 0, -91.68726024390385 17.867233722137108 0, -91.68226220382104 17.8672266877277 0, -91.680690019736488 17.867222135059638 0))"
Chable|2082,"POLYGON ((-91.685073313999709 17.862747540000019 0, -91.692116977999717 17.855768908000048 0, -91.692115767999709 17.855966749000043 0, -91.692110589999729 17.862746100000013 0, -91.687392313369728 17.862747093536523 0, -91.687392313369728 17.862747093536523 0, -91.685073313999709 17.862747540000019 0))"
Chable|2083,"POLYGON ((-91.692546446443842 17.862734491174589 0, -91.692588816655 17.858250700952034 0, -91.6967582265347 17.858253619374675 0, -91.696712553606588 17.86274548246713 0, -91.692546446443842 17.862734491174589 0))"
Chable|2084,"POLYGON ((-91.70002117929738 17.861783647009339 0, -91.700021179297408 17.861783647009307 0, -91.699239793999681 17.862753000000033 0, -91.696740447999716 17.862749571000027 0, -91.696719721971746 17.862749358990172 0, -91.696758575995688 17.858253669567173 0, -91.702831746999721 17.858296858000045 0, -91.702793527479287 17.858344274374915 0, -91.702793527479329 17.858344274374865 0, -91.70002117929738 17.861783647009339 0))"
Chable|2085,"POLYGON ((-91.7069608613678 17.85637056626959, -91.706413127969824 17.856501581317847, -91.705973122888466 17.856857719688556, -91.705531889282014 17.857383403216314, -91.7054268779508 17.85750239183163, -91.704235057848024 17.856686602379717, -91.70329917399971 17.857732845999983, -91.7032991739997 17.857732846, -91.7032991739994 17.85773284600036, -91.70329917399944 17.857732846000317, -91.702833274999733 17.858296089000063, -91.702793527479287 17.858344274374904, -91.701416813999728 17.8600132230001, -91.70002117929738 17.86178364700935, -91.700021179297408 17.861783647009307, -91.6997669719997 17.86210611500006, -91.6992676379997 17.862752936000035, -91.698869998133119 17.863298515303224, -91.699105030894785 17.863178517517703, -91.706914403015077 17.863163760017496, -91.7069608613678 17.85637056626959))"
Chable|2086,"POLYGON ((-91.710450457457043 17.863165345238379 0, -91.706914403015077 17.863163760017496 0, -91.7069816903187 17.8563707043231 0, -91.707169222954164 17.856361973387028 0, -91.7074856035814 17.856538611201938 0, -91.708429146083233 17.857123340584181 0, -91.709005362963225 17.857388556994039 0, -91.709259070202933 17.857577654569624 0, -91.709071525727168 17.858309487861096 0, -91.709111384874731 17.858559096626077 0, -91.7092198027621 17.858689473468242 0, -91.709822232321528 17.858917869454054 0, -91.70996254220691 17.858958692642894 0, -91.710295882565958 17.858950923086571 0, -91.711130023960635 17.858821790056165 0, -91.711510409609716 17.858789394730337 0, -91.711574082674545 17.858625247491737 0, -91.711493100376686 17.858300563847919 0, -91.711547005146642 17.858046587809024 0, -91.7113193928724 17.8578356343398 0, -91.711278704479668 17.857700719146209 0, -91.711061759011784 17.857454927556081 0, -91.71084718574491 17.856880015816337 0, -91.71098839257823 17.85679617153518 0, -91.711176428666491 17.856717623430907 0, -91.7115620170678 17.856685262112329 0, -91.71172412427498 17.856591581494225 0, -91.7118556340832 17.856407934407489 0, -91.712092221811659 17.856095321383226 0, -91.712310513169371 17.856154111756045 0, -91.712577896733393 17.856265588383049 0, -91.712842892284812 17.856347127464961 0, -91.713383388344027 17.856497806600686 0, -91.7138742730458 17.856668104856524 0, -91.713933618842375 17.856743299719138 0, -91.7139463323044 17.856785772251413 0, -91.7140556310889 17.85679397311716 0, -91.714094882707045 17.85676680385393 0, -91.714115783446317 17.856756967804149 0, -91.714232785608274 17.856780180072647 0, -91.7143421202492 17.856783394105715 0, -91.714427896788962 17.856803907016243 0, -91.714588927914193 17.856859824125788 0, -91.714786338388663 17.856925954599816 0, -91.715245338141173 17.856981638520786 0, -91.710450457457043 17.863165345238379 0))"
Chable|2087,"POLYGON ((-91.696759147660657 17.858250658347131 0, -91.696808479416077 17.851626926375033 0, -91.6985783369997 17.853239934000026 0, -91.698406075999742 17.853673605000015 0, -91.698393104999752 17.854621657000028 0, -91.699494068999741 17.855506599 0, -91.700887142999747 17.855954455000045 0, -91.701091485999683 17.855954647000015 0, -91.701554435999739 17.856699459000005 0, -91.701719409999725 17.856811865000026 0, -91.701997023999752 17.856892643000016 0, -91.702274760999714 17.856853290000036 0, -91.7032991739997 17.857732846 0, -91.70329917399971 17.857732846000008 0, -91.702827297999747 17.858263652000037 0, -91.696759147660657 17.858250658347131 0))"
Chable|2088,"POLYGON ((-91.692590516510592 17.858236929326821 0, -91.69259416357643 17.855987258664104 0, -91.692463048011177 17.855984848494447 0, -91.692462579255732 17.855830169231172 0, -91.69236838873482 17.855808097672249 0, -91.692379506214266 17.855709202443776 0, -91.692569772499823 17.855550058567431 0, -91.69265491430555 17.855387912896251 0, -91.692893295343751 17.855086475067367 0, -91.694239760843956 17.853736331410104 0, -91.694416145899908 17.853561395241687 0, -91.694909879061882 17.853069274856217 0, -91.695470020810689 17.852515956226686 0, -91.69568426915778 17.852301837077921 0, -91.696581326098467 17.851412412090262 0, -91.6968084733004 17.851626908387519 0, -91.696753556284861 17.858249855267164 0, -91.696534075741525 17.858248388801822 0, -91.696516882309155 17.858248656775096 0, -91.696424926781887 17.858248808014363 0, -91.692590516510592 17.858236929326821 0))"
Palenque|1001,"POLYGON ((-92.031613812682323 17.577251663052422 0, -92.032681041556359 17.576463045272426 0, -92.033367178500342 17.580711087004929 0, -92.033245091520769 17.580750953576903 0, -92.033196065132557 17.580714746450134 0, -92.033031981004413 17.580277838908977 0, -92.032989157517775 17.5801770330615 0, -92.0326507359999 17.579454165000062 0, -92.032039333601631 17.578088522635223 0, -92.03190209482598 17.577834887984192 0, -92.03192000292556 17.577762935754382 0, -92.031758166978861 17.577594050495826 0, -92.031639326008118 17.5773437304225 0, -92.031613812682323 17.577251663052422 0))"
Palenque|1001,"POLYGON ((-92.028695047747632 17.572621869093279 0, -92.028571244934128 17.572749065169109 0, -92.027746971673707 17.572137340536582 0, -92.026999718764415 17.571630122903958 0, -92.02638274774209 17.571303380874433 0, -92.0232423573514 17.569543483136492 0, -92.020034981008 17.567613485155455 0, -92.020213554267144 17.566656737919892 0, -92.020129623728266 17.566575395742554 0, -92.020293142482117 17.565802906583023 0, -92.021767935595918 17.566109181084911 0, -92.021696193472039 17.566376333951364 0, -92.021965526799349 17.566409136710941 0, -92.022493323335638 17.566753434816228 0, -92.022511661051155 17.56682995612573 0, -92.023916257156415 17.567992342340919 0, -92.024003738515859 17.568067518620108 0, -92.024101756765219 17.568144432802285 0, -92.024160103869789 17.568189679816996 0, -92.024274454641812 17.568280162242566 0, -92.024255188386647 17.56837672965845 0, -92.024592530247247 17.568620610901167 0, -92.025137526619844 17.569037483995483 0, -92.02543139210448 17.569304191318228 0, -92.025939974323435 17.569738304708096 0, -92.026097416350041 17.569858619721167 0, -92.026276100243891 17.569917731357652 0, -92.02630921613941 17.56992809997169 0, -92.026337974981132 17.569992477019017 0, -92.02631774095839 17.570093094422013 0, -92.0264884113714 17.570170365016356 0, -92.026582500884231 17.570203796386956 0, -92.026476898767129 17.570773178460918 0, -92.028695047747632 17.572621869093279 0))"
